source_text,target_text
"Translate Sundanese to Indonesian: Hanjakalna, handphone xiaomi naon oge teu tiasa upami meser 16 gb kusabab software bawaanna eta ageung pisan","Sayangnya, handphone xiaomi apa pun tidak bisa kalau cuma beli 16 gb karena software bawaannya itu gede banget"
Translate Sundanese to Indonesian: Aya hurang ditukangeun batu meh putrana kapilih janten wakil presiden.,Ini ada udang dibalik batu supaya anaknya itu dipilih jadi wakil presiden.
"Translate Sundanese to Indonesian: Resep pisan sareng menu kentang panggangna. Kanggo pangaos, standar steak lah. Rasa saluyu sareng pangaos. Ceuk abdi suasana tempatna cekap merenah tur aya taman di bagian tengahna. Restoran nu wajib abdi sumpingan upami ka bandung deui!:","Suka banget dengan menu kentang panggangnya. Untuk harga, standar steak lah. Rasa sebanding dengan harga. Menurut saya suasana tempatnya cukup nyaman dan ada taman di bagian tengahnya. Restoran yang wajib saya kunjungi kalau ke bandung lagi!:"
"Translate Sundanese to Indonesian: Kafe nu rindang ku suasana padesaan sareng leuweung sae ngahiji sareng curug leutik nu endah kanggo rasa cekap raos sareng pangaos nu teu awis teuing, disarankeun ka sadayana","Kafe rindang dengan suasana pedesaan dan hutan berpadu apik dengan air terjun kecil yang indah untuk rasa cukup enak dan harga yang tidak telalu mahal, direkomendasikan bagi semuanya"
Translate Sundanese to Indonesian: Otak maneh nyatana ngan sagede kaleci.,Otakmu nyatanya hanya sebesar kelereng.
Translate Sundanese to Indonesian: Janten bosen. Sadaya film tos ditongton sareng ayeuna mati gaya.,Jadi bosan. Semua film sudah ditonton dan sekarang mati gaya.
Translate Sundanese to Indonesian: Bapak nu kumisan leubeut eta mentas nganggo zebra cross,Bapak berkumis lebat itu menyebrang menggunakan zebra cross
"Translate Sundanese to Indonesian: Seueur komen di tripadvisor nu matak abdi panasaran, ngamodal patuangan kosong ngarah ngalep lontong padang karesep abdi nyaeta bener-bener nguciwakeun, ahirna abdi ngan nyuhunkeun dibungkus wae, salera tuang atos teu aya. Leuwih alus tuang lontong padang nu di itb, keur rasa mah masih keneh jauh ","Banyak komen di tripadvisor membuat saya penasaran, bermodalkan perut kosong supaya melahap lontong padang kesukaan saya ternyata benar-benar membuat kecewa, akhirnya saya cuma minta dibungkus saja selera makan pun menjadi luntur. Masih mending makan lontong padang yang di itb, untuk rasa masih jauh"
Translate Sundanese to Indonesian: Kalawan hese selpi demi si samsung galaxy. Anu penting nyobaan sareng tetep nyanyi,Susah payah selfie demi si samsung galaxy. Yang penting usaha dan tetap bernyanyi
"Translate Sundanese to Indonesian: Tuangeun raos, suasanana asri pisan sareng sejuk ku seueur tatangkalan, sareng sora cai walungan nu ngalir nyieun nambihan merenah jeung tenang. Palayanan nu enggal janten arurang henteu nungguan lami. Aya ruangan solat nu merenah. Menu tuangeun raos pangaos kahontal","Makanan enak, suasana sangat asri dan sejuk dengan banyak pepohonan, dan suara air sungai yang mengalir buat tambah nyaman dan tenang. Pelayanan yang cepat sehingga kita tidak menunggu lama. Ada ruang salat yang nyaman. Menu makanan enak harga terjangkau"
"Translate Sundanese to Indonesian: Teu kantos bosen! Ti tahun 1996 abdi kali kahiji kenal hayam goreng suharti, abdi langsung nyarios ieu hayam pang top nu kantos abdi tuang. Resep rahasia sareng bumbu kremesna nambihan cita rasa nyalira ti hayam goreng legendaris asli indonesia ieu","Tidak pernah bosan! Dari tahun 1996 saya pertama kali kenal ayam goreng suharti, saya langsung katakan inilah ayam paling top yang pernah saya makan. Resep rahasia dan bumbu kremesnya menambah cita rasa tersendiri dari ayam goreng legendaris asli indonesia ini"
"Translate Sundanese to Indonesian: Promona nipu atanapi kunaon. Diparios nyarios aya promo 77 rebu nampi kuota 30 GB diskon 40% tina harga aslina, nalika kuring nambihan pulsa 80 rebu teu acan didaptarkeun parantos kapotong 5 rebu. Naha kunaon kitu? Kuciwa duh.","Promonya menipu atau gimana ya. Dicek katanya ada promo 77 ribu dapat kuota 30 gb diskon 40% dari harga aslinya, pas saya isi pulsa sebesar 80 ribu belum di daftarkan apa-apa sudah banyak ke potong 5 ribu. Kenapa bisa begitu ya? Kecewa sih."
Translate Sundanese to Indonesian: Pilihan jasa beberesih di Jakarta. Abdi tos nyobian . Dugika ayeuna hasilna langkung sae tibatan anu sanes.,Alternatif jasa bersih-bersih di jakarta. Aku udah nyobain. Sejauh ini hasilnya lebih oke dari yang lain
"Translate Sundanese to Indonesian: Pun istri abdi ngagaleuh sababaraha produk dina toko nu sami, sareng beuratna oge teu acan nepi 1 kilo, nganggo pengiriman via gosend, keuna ongkir 2x, teu baleg!","Istri saya beli beberapa produk di toko yang sama, dan beratnya belum sampai 1 kilo, menggunakan pengiriman via gosend, dikenakan ongkir 2x, kurang ajar!"
Translate Sundanese to Indonesian: Kunaon abdi maca parnyataan sikap para calon pupuhu umum ieu sadayana ngabosenkeun. Siga teuing.,Kenapa aku baca pernyataan sikap para calon ketua umum ini semuanya membosankan. Macam entahlah.
"Translate Sundanese to Indonesian: Diajakan rerencangan sawaktos keneh kuliah, saurna satena raos... mung tos dicobi kirang asup kanu salera abdi... hehe opini abdi hungkul.","Diajakin teman waktu masih kuliah, katanya satenya enak... tapi setelah dicoba kurang masuk sama selera saya... hehe hanya opini saya."
"Translate Sundanese to Indonesian: Lungse dina perjalanan nu lumayan tebih ti kota kabayar ku suasana tur raosna tuangeun, disampurnakeun ku palayanan nu someah tur enggal ti pramusaji. Tong hilap milih desert buah stroberi seger dihidangkeun sareng susu coklat, anjeun bakal katagihan.","Lelah dalam perjalanana yang lumayan jauh dari kota terbayar dengan suasana dan lezatnya hidangan, disempurnakan dengan pelayanan yang ramah serta cepat dari pramusaji. Jangan lupa pilih desert buah stroberi segar dihidangkan dengan susu coklat, anda akan ketagihan."
"Translate Sundanese to Indonesian: Parkiran saleresna lega, mung kusabab nu nganjangan seueur, arurang kudu parkir di sisi jalan. Mung patugas kaamanan ngabantu pisan ngarahkeun. Kesan teu lega teuing, salebar bumi sepuh nu standar, mung tetela di lebet aya ruang nu lega. Aya korsi sareng sofa rupi-rupi jenis, ampi teu sami sadayana, mung kesanna janten ngabingahan kanggo kempel.","Parkiran sebenarnya luas, tapi karena pengunjung banyak, kami harus parkir di pinggir jalan. Namun petugas keamanan sangat helpul mengarahkan. Kesan tidak terlalu luas, selebar rumah tua standar, namun ternyata di dalam terdapat ruang yang luas. Terdapat kursi dan sofa berbagai jenis, hampir tidak sama semua, namun kesannya jadi menyenangkan untuk kumpul."
"Translate Sundanese to Indonesian: Kadahareun di dieu lumayan ngeunah, tapi hargina lumayan awis saur kuring mah. Urang nyumpingan pondokan di area pasawahan, nalika pas tuangeun sumping seueur laleur. Keseul sih sabab pamenta lilin rada lambat responna. Pelayan anu nyandak katuanganna lami nanggep pesenanna, panginten keneh nembean.","Makanan di sini cukup enak, tapi harganya cukup tinggi menurut saya. Kami mengambil pondokan di area seperti persawahan, saat makanan datang cukup banyak lalat. Sempat kesal sesaat karena permintaan lilin agak lambat direspons. Pelayan yang membawa makanan lama baru menanggapi pesanan, mungkin masih baru."
"Translate Sundanese to Indonesian: Tempat tuang ieu saleresna cekap menarik kusabab rupi-rupi kuliner indonesia disayogikeun di tempat ieu. Nanging nyaah, meureun kusabab menarik teuing, janten jumlah pangunjung rasana nebihan kapasitas tempat nu disayogikeun, janten kesanna sesek","Tempat makan ini sebetulnya cukup menarik karena berbagai kuliner indonesia tersedia di tempat ini. Namun sayang, mungkin karena terlalu menarik, jadi jumlah pengunjung rasanya melebihi kapasitas tempat yang tersedia, jadi terkesan sesak"
"Translate Sundanese to Indonesian: Teu aya maotna nyusuran kafe di bandung. Kaasup tempat ieu, sae tempatna pisan deh, kopi lattena oge pas sareng ilat abdi. Pangaos? Satimpal lah","Tidak ada matinya menyusuri kafe di bandung. Termasuk tempat ini, bagus tempat banget deh, kopi lattenya juga pas dengan lidah saya. Harga? Setimpallah."
"Translate Sundanese to Indonesian: Pangalamannu cekap seru, tuang teu aya alah piring, mung ku alas daun hungkul, beuki nikmat. Tuangeun sunda nu rupi-rupi pisan sareng cekap raos. Tipsna: Ulah kabawa emosi sareng kalap mesen jeung milih sadaya tuangeun nu disayogikeun biasana kalap mung tos ningali tuangeun rupi-rupi kitu. Pilih saperluna.","Pengalaman yang cukup seru, makan tanpa alas piring, tapi hanya dengan alas daun, makin nikmat. Makanan sunda yang sangat bervariatif dan cukup enak. Tipsnya: Jangan terbawa emosi dan kalap memesan dan memilih semua makanan yang disediakan biasanya kalap kalau sudah melihat makanan macam-macam begitu. Pilih seperlunya."
"Translate Sundanese to Indonesian: Pamandangan nu luar biasa ti kafe ieu, nyayogikeun sentuhan cemara sareng eksotisna alam hutan raya bandung. Salian ti eta tuangeun sareng inumanna kaasup mirah pisan. Keren!","Pemandangan yang luar biasa dari kafe ini, menyajikan sentuhan cemara dan eksotisnya alam hutan raya bandung. Selain itu makanan dan minuman yang terbilang murah banget. Keren!"
"Translate Sundanese to Indonesian: Waktos mimiti buka lumayan. Mung beuki kadieu kualitasna nurun. Mina kirang rasa, kuahna oge.","Waktu pertama buka lumayan. Tetapi makin ke sini kualitasnya menurun. Minya kurang rasa, juga kuahnya."
"Translate Sundanese to Indonesian: Resto tempat tuang embe bakar nu abdi sarankeun sawaktos abdi sumping ka kota ieu. Embe bakarna raos, gurih ditambih tebih tina nu namina bau embe sareng hipu. Sop buntutna oge teu kawon raosna. Tempatna asyik pisan, cocog sareng nu hoyong nyeepkeun waktos sareng kulawargi atawa rerencangan.","Resto tempat makan kambing bakar yang saya rekomendasikan sewaktu anda berkunjung ke kota ini. Kambing bakarnya enak, gurih plus jauh dari yang namanya bau kambing serta empuk. Sop buntutnya pun tidak kalah sedapnya. Tempatnya pun asyik banget, cocok juga buat yang ingin menghabiskan waktu bareng keluarga atau teman."
"Translate Sundanese to Indonesian: Panasaran ku komentar nu sanes, spesial milarian waktos ka warung sale. Awan na sumanget. Nembus macet. Demilah. Ngan kuciwa ku jalan na. Nya jauh, kondisi jalan na nu awon nyieun luntur sumanget. Pisik bangunan na unik, aya musik dina lift. Kapasitas ruangan sigana diwatesan. Menu na cukup unik jeung kreatif. Ngan teu cekap keur ngubaran kuciwana di jalan. ","Penasaran dengan ulasan orang, spesial cari waktu ke warung sale. Awalnya semangat. Menembus macet. Demilah. Tapi kecewa dengan jalannya. Selain jauh, kondisi jalan yang buruk membuat semangat mulai luntur. Phisik bangunan unik, ada musik lift. Kapasitas ruangan terbatas kayaknya. Menu cukup unik dan kreatif. Tapi belum cukup berharga mengobati kecewanya perjalanan."
Translate Sundanese to Indonesian: Mingon kamari di kampung abdi sempet aya jaringan 4G,Minggu kemarin di kampung saya sempat ada jaringan 4G
"Translate Sundanese to Indonesian: Mung ka dieu nyiapkeun patuangan kosong nya ku sabab di dieu konsepna tiasa tuang sapuasna. Puas pisan tuang di dieu, cocoh kok ka pangaosna. Abdi resepna nasi goreng, raos pisan.","Kalau ke sini menyiapkan perut kosong ya karena di sini konsepnya bisa makan sepuasnya. Puas banget makan di sini, sesuai kok sama harganya. Aku sukanya nasi goreng, enak banget."
Translate Sundanese to Indonesian: Kanggo naroskeun kredit mandiri finance tiasa di dieu oge.,Untuk menanyakan kredit mandiri finance bisa di sini juga.
"Translate Sundanese to Indonesian: Ayeuna restoranna tingkat 2. Ngan hanjakal sawaktos abdi ka ditu ac na pareum jadi hareudang. Sareng nu ngajieun abdi heran, abdi teu kantos dipasihan struk.","Sekarang restorannya bertingkat 2. Sayangnya ketika saya ke sana acnya mati jadi gerah. Dan yang membuat saya heran, saya tidak pernah dikasih struk."
"Translate Sundanese to Indonesian: Arurang nyumpingan ka restoran ieu di dinten wengi. Wow, tempatna romantis pisan. Lilin, mapay ngadaki, konsep lesehan di tengah sora curug nu cekap caket ngajieun suasana tuang leuwih nikmat.","Kami berkunjung ke restoran ini pada malam hari. Wow, tempatnya sangat romantis. Lilin, jalan mendaki, konsep lesehan di tengah suara air terjun yang cukup dekat membuat suasana makan lebih nikmat."
"Translate Sundanese to Indonesian: Tempat ieu nyayogikeun sababaraha tuangeun, mung nu abdi cobian pasti na batagorna, tempatna oge beresih.","Tempat ini menyediakan beberapa makanan, tapi yang saya coba tentu saja batagornya, tempatnya pun bersih."
Translate Sundanese to Indonesian: Ngeunah. Anu leures sambeul tysonna oke! Dahar nganggo menu naon wae cocog. Siap kaladaan jeung naek timbangan lamun dahar di dieu!,Enak. Yang jelas sambal tysonnya oke! Makan pakai menu apa saja cocok. Siap kepedesan dan timbangan naik kalau makan di sini!
"Translate Sundanese to Indonesian: Mangga anjangan toko urang kanggo nu kamari anu milarian handphone advan, xiaomi redmi 4a sareng nokia 150","Silakan kunjungi toko kita buat yang kemarin cari handphone advan, xiaomi redmi 4a dan nokia 150"
Translate Sundanese to Indonesian: Mahasiswa jaman ayeuna seueur teuing ngeluh mung kirang berkarya,Mahasiswa zaman sekarang terlalu banyak mengeluh tapi kurang berkarya
"Translate Sundanese to Indonesian: Menuna sederhana, pastana seueur pilihan rasa, tempatna nyaman, inumanna oge seueur pilihan, aya kadaharan penutup oge. Tambihan jadwal live musik supados langkung keren.","Menunya simpel, pastanya banyak pilihan rasa, tempatnya nyaman, minuman juga banyak pilihan, ada makanan penutup juga. Tambah jadwal live musik harusnya biar makin kece."
Translate Sundanese to Indonesian: Tagihan internet abdi teu lebet kanu akal 250% leuwih awis kakak! Peryogi penjelasan.,Tagihan internet saya enggak masuk akal 250% lebih mahal kakak! Butuh penjelasan.
Translate Sundanese to Indonesian: Kuciwa pisan. Pesen sareng mayar tiket pesawat dienggalkeun tabuh satengah 1 enjing kanggo penerbangan jam 6 enjing. E - tiket henteu dikirim. Ngadadak dihubungi liwat email upami tiket nu tos dibayar tos seep dina waktos-waktos enjing. Mung tiketna seep naha keneh bisa dibooking.,Kecewa banget. Pesan dan bayar tiket pesawat dilakukan jam setengah 1 dini hari buat penerbangan jam6 pagi. E - tiket tidak dikirim. Tiba-tiba dihubungi via email kalau tiket yang sudah dibayar telah habis jam-jam pagi. Kalau tiketnya habis kenapa masih bisa dibooking.
"Translate Sundanese to Indonesian: Meuni karunya bin ironis, sikep teu mumpuni! Teu pantes jadi wawakil rahayat 270 juta penduduk ti Sabang nepi ka Merauke!","Sangat miris bin ironis, sikap tidak berkualitas! Tidak layak jadi wakil rakyat 270 juta populasi penduduk dari sabang sampai merauke!"
"Translate Sundanese to Indonesian: Keur tuangeunna rupi-rupi ngan minyakna seueur teuing, gurame gorengna teu raos kusabab teu digoreng garing. Jus anu dipasihan ge seueur teuing cai na jeung teu seger. ","Untuk makanan beragam hanya saja minyak terlalu banyak, gurame goreng tidak enak karena tidak digoreng garing. Juice yang ditawarkan terlalu banyak air dan kurang segar"
"Translate Sundanese to Indonesian: Mugia salawasna satia ngiringan urang Indonesia ti Sabang - Merauke, ti kota dugi ka desa terpencil.","Semoga selalu setia menemani rakyat indonesia dari sabang - merauke, dari kota sampai pelosok desa."
Translate Sundanese to Indonesian: Toyota aya dina paringkat kahiji minangka merek mobil anu pangsaena.,Toyota menduduki peringkat pertama sebagai merek mobil yang paling bernilai.
"Translate Sundanese to Indonesian: Maklum sesama maling kudu silih nangtayunan. Anu dipimasalahkeun nyaeta soal prosedur, sanes substansi yen anggota dewan katangkep narima sogokan. ",Maklum sesama maling harus saling melindungi. Jadi yang dimasalahkan adalah soal prosedur dan bukan substansi bahwa anggota dewan tertangkap tangan terima sogokan.
"Translate Sundanese to Indonesian: Rasana lumayan. Sambeulna oge ngeunah. Sumawon disayogikeun 3 jinis model sapertos kitu. Teras aya seueur pilihan naon anu saleresna hoyong tuang naon di dieu. Hoyong gurame, hoyong kakap, bawal, kerang, cumi, hurang. Sagala jinis hal pokonamah. Ngan ulah mesen lauk kembung. Teu aya didieu.","Rasanya lumayan. Sambelnya juga enak. Apalagi disajikan 3 macam model begitu. Terus banyak pilihan sih sebenarnya mau makan apa di sini. Mau gurame, mau kakap, bawal, kerang, cumi, udang. Macem-macem deh. Asal jangan pesan ikan kembung saja. Tidak ada di sini."
